epoch,learning_rate,train_loss,train_acc,test_loss,test_acc,best_acc
114,0.001,25.764400735497475,97.816,34.42073372006416,90.31,90.67
115,0.001,26.044050445780158,97.754,34.231259644031525,90.35,90.67
116,0.001,25.602762693539262,97.82,35.76118956506252,90.06,90.67
117,0.001,24.953514978289604,97.926,34.733950942754745,90.18,90.67
118,0.001,24.691467378288507,97.874,34.274655394256115,90.41,90.67
119,0.001,24.79347850754857,97.824,34.5993689969182,90.33,90.67
120,0.001,23.24393465742469,97.992,34.20938974618912,90.28,90.67
121,0.001,23.05112666077912,98.1,35.04291607439518,90.6,90.67
122,0.0001,19.62669371254742,98.432,33.94798985123634,90.58,90.67
123,0.0001,18.8059799131006,98.552,34.081253319978714,90.71,90.71
124,0.0001,18.857420014217496,98.478,33.51593121141195,90.73,90.73
125,0.0001,18.09042128175497,98.628,33.704084515571594,90.7,90.73
126,0.0001,18.075711520388722,98.578,33.713136568665504,90.57,90.73
127,0.0001,17.825348749756813,98.62,33.972163274884224,90.6,90.73
128,0.0001,17.568147407844663,98.676,33.811975464224815,90.75,90.75
129,0.0001,17.760363969951868,98.646,33.72213999927044,90.62,90.75
130,0.0001,17.104490796104074,98.686,33.877966210246086,90.77,90.77
131,0.0001,17.23833280429244,98.666,33.82352098822594,90.68,90.77
132,0.0001,16.776385253295302,98.712,33.95799647271633,90.58,90.77
133,0.0001,17.35943185724318,98.658,34.025489553809166,90.64,90.77
134,0.0001,16.78545438684523,98.81,33.821125000715256,90.77,90.77
135,0.0001,17.077304562553763,98.662,33.85299463570118,90.65,90.77
136,0.0001,16.563038885593414,98.734,33.95584174990654,90.76,90.77
137,0.0001,17.021701460704207,98.688,33.87928758561611,90.75,90.77
138,0.0001,16.880466343834996,98.726,34.05009497702122,90.63,90.77
139,0.0001,16.864734712988138,98.708,33.726285099983215,90.78,90.78
140,0.0001,16.397605816833675,98.776,33.96118924021721,90.63,90.78
141,0.0001,15.865343826822937,98.8,33.94610181450844,90.73,90.78
142,0.0001,16.366616094484925,98.732,34.030334919691086,90.73,90.78
143,0.0001,16.614205464720726,98.74,34.055319011211395,90.75,90.78
144,0.0001,16.37421479076147,98.694,34.2407615929842,90.71,90.78
145,0.0001,16.119500070810318,98.778,34.1245422065258,90.79,90.79
146,0.0001,15.913161106407642,98.816,34.210520684719086,90.67,90.79
147,0.0001,16.48107540793717,98.728,34.050202667713165,90.79,90.79
148,0.0001,16.048528164625168,98.8,33.977223977446556,90.78,90.79
149,0.0001,16.085315518081188,98.808,34.2464724779129,90.65,90.79
150,0.0001,15.977368794381618,98.788,34.43100371956825,90.58,90.79
151,0.0001,16.43831466883421,98.746,34.27088971436024,90.74,90.79
152,0.0001,15.512565720826387,98.87,34.14638912677765,90.73,90.79
153,0.0001,16.134599139913917,98.804,34.26308849453926,90.54,90.79
154,0.0001,15.395184049382806,98.834,34.65059834718704,90.47,90.79
155,0.0001,15.498137757182121,98.824,34.25538183748722,90.65,90.79
156,0.0001,15.320530680939555,98.918,34.4430436193943,90.65,90.79
157,0.0001,15.366643972694874,98.842,34.309022560715675,90.7,90.79
158,0.0001,15.9532650988549,98.736,34.34339164197445,90.65,90.79
159,0.0001,15.425668634474277,98.846,34.44338035583496,90.61,90.79
160,0.0001,15.70641259290278,98.78,34.29941149055958,90.59,90.79
161,0.0001,15.768187826499343,98.784,34.38942886888981,90.56,90.79
162,0.0001,15.81069934181869,98.792,34.34743948280811,90.63,90.79
163,0.0001,15.631137512624264,98.834,34.227503940463066,90.61,90.79
164,0.0001,16.030896367505193,98.792,34.65182960033417,90.63,90.79
165,0.0001,16.08585817925632,98.82,34.692874163389206,90.69,90.79
166,0.0001,15.425182837992907,98.828,34.74410355091095,90.46,90.79
167,0.0001,15.662096463143826,98.748,34.40316008776426,90.61,90.79
168,0.0001,15.499103222042322,98.816,34.57288111746311,90.52,90.79
169,0.0001,15.314285598695278,98.848,34.45739759504795,90.65,90.79
170,0.0001,15.086447421461344,98.894,34.53915864229202,90.72,90.79
171,0.0001,15.724476136267185,98.786,34.40190491080284,90.85,90.85
172,0.0001,15.068717615678906,98.856,34.621079072356224,90.68,90.85
173,0.0001,14.467858415096998,98.912,34.465629547834396,90.65,90.85
174,0.0001,15.047552233561873,98.838,34.606558337807655,90.7,90.85
175,0.0001,15.00319811142981,98.848,34.488746121525764,90.56,90.85
176,0.0001,14.802986193448305,98.884,34.59005855023861,90.59,90.85
177,0.0001,14.545179950073361,98.914,34.728887155652046,90.71,90.85
178,0.0001,15.0391278360039,98.83,34.88456745445728,90.55,90.85
179,0.0001,14.155134629458189,98.99,34.87425275146961,90.58,90.85
180,0.0001,14.844759911298752,98.912,34.509022399783134,90.58,90.85
181,0.0001,14.608681224286556,98.894,34.6830970197916,90.63,90.85
182,0.0001,14.759175334125757,98.872,34.82451818883419,90.57,90.85
183,0.0001,14.482263881713152,98.968,34.79587781429291,90.63,90.85
184,0.0001,14.532919138669968,98.936,34.744593158364296,90.64,90.85
185,0.0001,14.230590887367725,98.954,34.68048872053623,90.74,90.85
186,0.0001,14.827700685709715,98.904,34.7163013368845,90.68,90.85
187,0.0001,14.568484576418996,98.904,34.92140458524227,90.55,90.85
188,0.0001,14.164760475978255,98.97,34.998731061816216,90.7,90.85
189,0.0001,14.33669111225754,98.948,34.84381936490536,90.61,90.85
190,0.0001,13.796726742759347,98.954,35.00804515182972,90.58,90.85
191,0.0001,14.861634403467178,98.912,34.81263127923012,90.71,90.85
192,0.0001,13.919611994177103,98.95,34.7473336905241,90.72,90.85
193,0.0001,14.260690914466977,98.888,34.96504448354244,90.77,90.85
194,0.0001,14.129526341333985,98.954,35.13082619011402,90.62,90.85
195,0.0001,14.03855867125094,98.946,35.11062449216843,90.64,90.85
196,0.0001,13.763388130813837,99.008,34.973483979701996,90.62,90.85
197,0.0001,14.166598826646805,98.982,35.07647781074047,90.58,90.85
198,0.0001,13.746089180931449,98.988,35.32059821486473,90.43,90.85
199,0.0001,14.345266714692116,98.904,35.343159437179565,90.59,90.85
