epoch,learning_rate,train_loss,train_acc,test_loss,test_acc,best_acc
146,0.0010000000000000002,1.1967576765455306,99.964,22.58110386878252,94.53,94.63
147,0.0010000000000000002,1.2664251700043678,99.962,22.48594829812646,94.52,94.63
148,0.0010000000000000002,1.3141605022829026,99.946,22.364095091819763,94.54,94.63
149,0.0010000000000000002,1.1926113609224558,99.958,22.473034851253033,94.51,94.63
150,0.0010000000000000002,1.2656737114302814,99.958,22.50580357015133,94.58,94.63
151,0.0010000000000000002,1.1569304810836911,99.96,22.578144393861294,94.54,94.63
152,0.0010000000000000002,1.1582714777905494,99.964,22.413310755044222,94.54,94.63
153,0.0010000000000000002,1.1780100840842351,99.952,22.587794352322817,94.5,94.63
154,0.0010000000000000002,1.0939819398336112,99.968,22.73908406123519,94.55,94.63
155,0.0010000000000000002,0.9944446170702577,99.974,22.725535210222006,94.56,94.63
156,0.0010000000000000002,1.1149818990379572,99.954,22.508218731731176,94.56,94.63
157,0.0010000000000000002,1.1122948303818703,99.964,22.315188866108656,94.56,94.63
158,0.0010000000000000002,1.1455075764097273,99.958,22.622775301337242,94.54,94.63
159,0.0010000000000000002,0.9510000692680478,99.972,22.75329925119877,94.55,94.63
160,0.0010000000000000002,1.0926416885340586,99.954,22.798093669116497,94.59,94.63
161,0.0010000000000000002,0.9285164377652109,99.978,22.787889525294304,94.6,94.63
162,0.0010000000000000002,0.9157841918058693,99.98,22.625230610370636,94.66,94.66
163,0.0010000000000000002,0.8677083873189986,99.982,22.406524624675512,94.64,94.66
164,0.0010000000000000002,0.8987697899574414,99.968,22.528407108038664,94.71,94.71
165,0.0010000000000000002,0.8390421740477905,99.984,22.558999497443438,94.64,94.71
166,0.0010000000000000002,0.8853055026847869,99.978,22.486384499818087,94.67,94.71
167,0.0010000000000000002,0.8368098065257072,99.976,22.479409348219633,94.68,94.71
168,0.0010000000000000002,0.8280433276668191,99.982,22.51106023043394,94.64,94.71
169,0.0010000000000000002,0.8297128167469054,99.988,22.372660629451275,94.66,94.71
170,0.0010000000000000002,0.8422448579221964,99.984,22.36265978217125,94.69,94.71
171,0.0010000000000000002,0.8235969379311427,99.98,22.38761356472969,94.74,94.74
172,0.0010000000000000002,0.8079715934582055,99.984,22.64373441040516,94.65,94.74
173,0.0010000000000000002,0.8410199333447963,99.978,22.682334132492542,94.69,94.74
174,0.0010000000000000002,0.758318793727085,99.986,22.637482807040215,94.65,94.74
175,0.0010000000000000002,0.8084974400699139,99.98,22.531736694276333,94.72,94.74
176,0.0010000000000000002,0.6890595864970237,99.994,22.567340195178986,94.58,94.74
177,0.0010000000000000002,0.723519819235662,99.984,22.45807346329093,94.66,94.74
178,0.0010000000000000002,0.8772654168424197,99.968,22.49960730597377,94.76,94.76
179,0.0010000000000000002,0.7211895532673225,99.978,22.556975442916155,94.71,94.76
180,0.0010000000000000002,0.7286650881287642,99.986,22.529450677335262,94.66,94.76
181,0.0010000000000000002,0.8023639414459467,99.982,22.30674260482192,94.72,94.76
182,0.0010000000000000002,0.8102676505222917,99.98,22.45509335771203,94.66,94.76
183,0.0010000000000000002,0.7192367520183325,99.978,22.65140913799405,94.72,94.76
184,0.0010000000000000002,0.6850368026643991,99.984,22.67247946932912,94.7,94.76
185,0.0010000000000000002,0.7605055492604151,99.978,22.402931962162256,94.76,94.76
186,0.0010000000000000002,0.6983339689904824,99.99,22.460225146263838,94.68,94.76
187,0.0010000000000000002,0.7498114965856075,99.98,22.646840874105692,94.69,94.76
188,0.0010000000000000002,0.7062620120123029,99.994,22.536475606262684,94.69,94.76
189,0.0010000000000000002,0.6855428679846227,99.99,22.38194164633751,94.77,94.77
190,0.0010000000000000002,0.7118091586744413,99.98,22.536110259592533,94.69,94.77
191,0.0010000000000000002,0.7210363693302497,99.978,22.49650326371193,94.59,94.77
192,0.0010000000000000002,0.7306658822926693,99.98,22.52632463350892,94.77,94.77
193,0.0010000000000000002,0.6457822934025899,99.99,22.307627964764833,94.66,94.77
194,0.0010000000000000002,0.6877059079706669,99.986,22.612023748457432,94.74,94.77
195,0.0010000000000000002,0.652305232360959,99.986,22.533273581415415,94.65,94.77
196,0.0010000000000000002,0.6883893061894923,99.992,22.554592333734035,94.68,94.77
197,0.0010000000000000002,0.632721760077402,99.986,22.090028569102287,94.76,94.77
198,0.0010000000000000002,0.6636836864054203,99.98,22.29658842459321,94.69,94.77
199,0.0010000000000000002,0.6314181659836322,99.99,22.65710023790598,94.69,94.77
