epoch,learning_rate,train_loss,train_acc,test_loss,test_acc,best_acc
122,0.0001,0.5373191013932228,99.986,28.952177776023746,93.37,93.53
123,0.0001,0.5326704140752554,99.984,28.95410765707493,93.44,93.53
124,0.0001,0.5558856576681137,99.982,28.925638237968087,93.42,93.53
125,0.0001,0.5008806921541691,99.982,29.064221495762467,93.5,93.53
126,0.0001,0.561426566913724,99.98,28.944056103006005,93.42,93.53
127,0.0001,0.49796111695468426,99.988,28.976225657388568,93.46,93.53
128,0.0001,0.5007011514389887,99.99,29.002028822898865,93.44,93.53
129,0.0001,0.5623064367100596,99.99,28.992700718343258,93.37,93.53
130,0.0001,0.5079160667955875,99.986,28.966641733422875,93.39,93.53
131,0.0001,0.5413728606072254,99.988,29.01901183091104,93.48,93.53
132,0.0001,0.4826917175669223,99.994,28.976425299420953,93.45,93.53
133,0.0001,0.49722711741924286,99.988,28.971777472645044,93.42,93.53
134,0.0001,0.5160801835299935,99.986,29.030509691685438,93.4,93.53
135,0.0001,0.5851802073302679,99.978,28.976537784561515,93.42,93.53
136,0.0001,0.4880735073238611,99.992,28.817397218197584,93.39,93.53
137,0.0001,0.5033146891801152,99.988,29.105101615190506,93.42,93.53
138,0.0001,0.5909284793306142,99.976,28.933208722621202,93.5,93.53
139,0.0001,0.49325371347367764,99.99,28.88328368589282,93.46,93.53
140,0.0001,0.5358671456633601,99.978,28.876131704077125,93.42,93.53
141,0.0001,0.48683979210909456,99.99,29.178010446950793,93.34,93.53
142,0.0001,0.5208758857334033,99.984,28.84281456656754,93.43,93.53
143,0.0001,0.515067648520926,99.98,29.007711995393038,93.42,93.53
144,0.0001,0.47830181717290543,99.984,28.813518654555082,93.45,93.53
145,0.0001,0.5159475833643228,99.98,29.032961953431368,93.37,93.53
146,0.0001,0.4969230480492115,99.99,28.768431562930346,93.46,93.53
147,0.0001,0.463369901466649,99.996,28.804805040359497,93.44,93.53
148,0.0001,0.44505512109026313,99.998,28.95064587891102,93.39,93.53
149,0.0001,0.5141219910001382,99.98,28.955961437895894,93.38,93.53
150,0.0001,0.516639469540678,99.984,29.02407243102789,93.44,93.53
151,0.0001,0.4716982785612345,99.99,29.075708189979196,93.44,93.53
152,0.0001,0.5231953564798459,99.978,28.884041169658303,93.48,93.53
153,0.0001,0.5142921805381775,99.984,28.976311722770333,93.45,93.53
154,0.0001,0.435231325449422,99.994,28.727680422365665,93.49,93.53
155,0.0001,0.47289146296679974,99.992,28.816019915044308,93.56,93.56
156,0.0001,0.40478346834424883,100.0,28.86413706280291,93.41,93.56
157,0.0001,0.4882162365829572,99.988,28.812911335378885,93.51,93.56
158,0.0001,0.508276058739284,99.98,28.757440742105246,93.47,93.56
159,0.0001,0.4781083233538084,99.986,28.725704338401556,93.46,93.56
160,0.0001,0.43673589755780995,99.99,28.892727429047227,93.44,93.56
161,0.0001,0.4416417360189371,99.988,29.11570157110691,93.48,93.56
162,0.0001,0.5168149020755664,99.984,29.02370598167181,93.46,93.56
163,0.0001,0.5396514136227779,99.982,29.11360529065132,93.38,93.56
164,0.0001,0.46891436056466773,99.99,29.096956869587302,93.45,93.56
165,0.0001,0.46304455550853163,99.992,29.00963774882257,93.39,93.56
166,0.0001,0.43858887115493417,99.992,28.995319975540042,93.42,93.56
167,0.0001,0.4970401383470744,99.978,28.918383480980992,93.51,93.56
168,0.0001,0.47752897031023167,99.986,28.86868454515934,93.35,93.56
169,0.0001,0.44834937230916694,99.994,28.896495543420315,93.52,93.56
170,0.0001,0.4909308586502448,99.986,28.908821050077677,93.57,93.57
171,0.0001,0.4865178048494272,99.992,28.959631992504,93.51,93.57
172,0.0001,0.45239883176691364,99.99,28.7977983802557,93.45,93.57
173,0.0001,0.48937129112891853,99.986,28.905099010095,93.5,93.57
174,0.0001,0.460843822453171,99.994,28.832860397174954,93.44,93.57
175,0.0001,0.4274839028948918,99.998,28.886893574148417,93.47,93.57
176,0.0001,0.5009776882943697,99.984,28.944625720381737,93.39,93.57
177,0.0001,0.44833761046174914,99.99,28.96978919953108,93.5,93.57
178,0.0001,0.4422136746579781,99.992,28.81425398774445,93.49,93.57
179,0.0001,0.439903722377494,99.99,28.898061279207468,93.51,93.57
180,0.0001,0.4525210104766302,99.99,28.8952120821923,93.51,93.57
181,0.0001,0.4761604711529799,99.992,28.935112414881587,93.38,93.57
182,0.0001,0.45570412575034425,99.992,28.802184691652656,93.48,93.57
183,0.0001,0.44157081097364426,99.992,28.8547790274024,93.38,93.57
184,0.0001,0.522802309715189,99.984,28.931610602885485,93.43,93.57
185,0.0001,0.4655902236700058,99.988,28.947447333484888,93.58,93.58
186,0.0001,0.4973840325837955,99.982,28.9040645416826,93.43,93.58
187,0.0001,0.4260147977620363,99.994,28.767593471333385,93.56,93.58
188,0.0001,0.446988656767644,99.992,28.901040840893984,93.42,93.58
189,0.0001,0.4319848552113399,99.99,28.713343435898423,93.57,93.58
190,0.0001,0.45349769631866366,99.99,28.87702377140522,93.61,93.61
191,0.0001,0.41535225918050855,100.0,28.765726167708635,93.63,93.63
192,0.0001,0.449619962280849,99.994,28.96693267673254,93.44,93.63
193,0.0001,0.4205703620100394,99.994,28.878312427550554,93.46,93.63
194,0.0001,0.4203083124011755,99.99,28.9197646509856,93.42,93.63
195,0.0001,0.4405000451952219,99.994,28.895391335710883,93.49,93.63
196,0.0001,0.45252195897046477,99.992,28.719727620482445,93.48,93.63
197,0.0001,0.39455755054950714,99.998,28.89677233248949,93.48,93.63
198,0.0001,0.4587527230323758,99.988,28.779744600877166,93.47,93.63
199,0.0001,0.47142665984574705,99.984,28.9476135391742,93.46,93.63
